track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6LgJvl0Xdtc73RJ1mmpotq,Radiohead,OK Computer,Paranoid Android,70,387213,0,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4.0,alt-rock
027qrQMWGsHo13amwdaBkI,The Score,Carry On,Can You Hear Me Now,54,194235,0,0.596,0.781,5,-6.493,0,0.0408,0.0131,0.00123,0.178,0.155,143.936,4.0,alt-rock
5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,0,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4.0,alt-rock
5i9YJPhJo1RrWHKjkbkgmk,Büyük Ev Ablukada,FIRTINAYT,BENİM KAFAM SİKTİRMİŞ GİTMİŞ,45,117460,1,0.761,0.652,11,-10.534,0,0.236,0.0632,0.0,0.104,0.847,125.018,4.0,alt-rock
2iatXu415rxIRAQJ9dXWi5,Porcupine Tree,In Absentia (Deluxe - Remastered),Trains - Remastered,56,360323,0,0.453,0.581,9,-12.713,0,0.0336,0.0256,0.0236,0.154,0.213,174.203,4.0,alt-rock
3K2JogTLIIthEsUp1bgPFS,Ciro y los Persas,Naranja Persa 2,Por Cel,45,292480,0,0.721,0.776,3,-5.487,1,0.0395,0.323,2.39e-06,0.0382,0.815,105.01,4.0,alt-rock
7326NRPSE29jliGTzaRku7,Conociendo Rusia,Conociendo Rusia,Cicatriz,45,244012,0,0.555,0.606,0,-7.591,1,0.0293,0.181,3.86e-05,0.112,0.483,151.916,4.0,alt-rock
584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,45,244800,0,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4.0,alt-rock
4gBNgq0v7fG5kGC857Pb8M,Birileri,Pür Akustik,Aşık Olmamam Gerek - Canlı Akustik,45,211700,0,0.516,0.733,4,-10.627,0,0.0376,0.352,0.0,0.29,0.657,90.563,4.0,alt-rock
7rVJVRNCAJkoQ2ta6E9fY2,NX Zero,Em Comum,Hoje O Céu Abriu,46,230773,0,0.56,0.918,6,-3.38,1,0.0344,0.1,1.07e-06,0.115,0.595,101.919,4.0,alt-rock
3QFehvGrS4MmrAWW5Hqw3f,Los Tipitos,Tipitorex,Silencio - En Vivo,45,302800,0,0.601,0.765,4,-8.744,0,0.0291,0.217,0.000219,0.967,0.599,113.538,4.0,alt-rock
2d4OxzOWcVWtACFsILP7Zj,Babasónicos,Infame,Estertor,46,183092,0,0.425,0.692,11,-6.699,0,0.0322,0.435,0.0124,0.356,0.494,155.582,4.0,alt-rock
3ywytFNiWrmc59LKpGP6NY,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,El Arte del Buen Comer,46,276440,0,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4.0,alt-rock
04Opv95YdaTL2OU4tooVyQ,Efek Rumah Kaca,Kamar Gelap,Balerina,46,242608,0,0.45,0.826,7,-4.719,1,0.0367,0.0218,3.65e-05,0.193,0.666,130.062,4.0,alt-rock
7vP1ftuN13Tq2j9gVlEm1l,Los Caligaris;Pedro Fernández,Vivir Así Es Morir de Amor,Vivir Así Es Morir de Amor,45,195406,0,0.704,0.739,11,-6.015,0,0.0588,0.25,0.0,0.0144,0.809,109.992,4.0,alt-rock
2C6fzRAlaWOhKCOsn5a0Nk,La Franela,Después de Ver,Lo Que Me Mata,45,227944,0,0.664,0.811,9,-4.925,0,0.0287,0.0617,0.0,0.117,0.722,138.992,4.0,alt-rock
7tajVL3uCWa2D9xfGgDHMn,No Te Va Gustar;Draco Rosa,Otras Canciones,Poco,45,250535,0,0.532,0.747,0,-8.247,1,0.0406,0.177,0.000233,0.816,0.659,134.056,4.0,alt-rock
3ltkObuXJYfkdcbNQsTvqM,Bersuit Vergarabat,La Argentinidad Al Palo,Porno Star,45,232533,0,0.612,0.89,2,-4.827,1,0.0377,0.0167,7.1e-06,0.0689,0.712,95.029,4.0,alt-rock
4ddGbSuvryKgVIIBjBqGHo,Soda Stereo,Dynamo (Remastered),Camaleón - Remasterizado 2007,46,281480,0,0.374,0.92,8,-7.561,1,0.0478,8.92e-05,0.491,0.0864,0.55,195.93,4.0,alt-rock
6XqVKktG8x1CdAzYgXAa0o,Las Pastillas del Abuelo,Crisis,Me Juego el Corazón?,45,215946,0,0.665,0.826,6,-5.207,0,0.041,0.195,0.0,0.104,0.918,116.009,4.0,alt-rock
5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,45,223733,0,0.595,0.761,2,-8.677,0,0.0272,0.226,0.000157,0.586,0.791,84.993,4.0,alt-rock
5w9oSZxNUp3nIkrvZsdPJ1,The Screaming Jets,Hits & Pieces,Helping Hand - Remastered,45,286733,0,0.472,0.715,8,-6.038,0,0.0405,0.000993,9.39e-05,0.342,0.536,133.311,4.0,alt-rock
68gi1yEZqkzKJPiUeZe8bI,Los Estramboticos,Lágrimas y Risas,Oír Tu Voz,46,214946,0,0.711,0.907,9,-3.267,1,0.0355,0.0611,0.000337,0.111,0.922,94.993,4.0,alt-rock
4gb0u3m6CgWufipNiXx8ij,La Vela Puerca,20 Años: Festejar para Sobrevivir - en Vivo,Para No Verme Más - En Vivo,45,279995,0,0.513,0.584,0,-8.089,1,0.0343,0.597,2.4e-05,0.81,0.195,130.829,4.0,alt-rock
7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,0,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4.0,alt-rock
4dUBeg6zboC0lTUS7TKXfs,Siouxsie and the Banshees,Halloween Hits,Spellbound,0,197106,0,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4.0,alt-rock
5PvFiy6gfcrs6n4ki8vFqS,Mastodon,Metal,Teardrinker,0,320507,0,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4.0,alt-rock
7b3OfGX7LuIyTBk6FMdagF,Mastodon,Metal Lives!,Teardrinker,0,320507,0,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4.0,alt-rock
0vGAY9aloPKORe0R0KlfGv,Siouxsie and the Banshees,Helloween Party,Spellbound,0,197106,0,0.412,0.931,7,-6.348,1,0.0449,0.016,0.0,0.0772,0.295,148.813,4.0,alt-rock
4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,0,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3.0,alt-rock
7f2Rpazz6GxPwKKGcTK3LA,Panteon Rococo;Santa Fe Klan,Ofrenda,Hasta Que Te Conocí,46,322533,0,0.482,0.684,11,-4.117,0,0.0468,0.182,0.0,0.0776,0.328,104.724,4.0,alt-rock
5cUJtPvqRfXRAj9yQR8iRJ,Enjambre,Enjambre Y Los Huéspedes Del Orbe,Falacia,46,161666,0,0.388,0.793,0,-4.144,1,0.058,0.004,0.00316,0.0728,0.541,157.797,4.0,alt-rock
4HTnxtdlQv00Nsw5PrsCnt,La 25,Mundo Perfecto,Escombro En La Ciudad,45,246400,0,0.58,0.781,9,-5.311,0,0.104,0.372,0.0,0.148,0.902,190.073,4.0,alt-rock
6F5aVSame3xjIbO4bhzTsM,Juan Ingaramo,Summer Pack,Por Amarte,46,236890,0,0.703,0.813,7,-5.546,1,0.054,0.33,8.31e-06,0.0782,0.79,140.01,4.0,alt-rock
26wc2F3aJGvc5SJgKt7Xt8,Panteon Rococo,Ofrenda,Te Vas a Acordar de Mí,45,193173,0,0.71,0.808,9,-3.634,1,0.0686,0.0198,1.85e-06,0.056,0.685,141.032,4.0,alt-rock
5kW4weQet1sxEKE9wJngDJ,Mastodon,Top of the Rock,Teardrinker,0,320507,0,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4.0,alt-rock
1TD7UJAz4DyR3GuAgju5zU,Los Gardelitos,Oxigeno,Mezclas Raras,45,195266,0,0.645,0.764,9,-5.467,0,0.0378,0.00172,0.0,0.517,0.66,119.921,4.0,alt-rock
38kjFXYgPvtuXCPbHPMGte,The Neighbourhood,Wiped Out!,Prey,67,282640,0,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,4.0,alt-rock
51c94ac31swyDQj9B3Lzs3,Deftones,White Pony,Change (In the House of Flies),77,299533,0,0.269,0.853,7,-4.647,0,0.0854,0.000249,0.000246,0.118,0.179,141.581,4.0,alt-rock
3YuaBvuZqcwN3CEAyyoaei,Audioslave,Audioslave,Like a Stone,78,293960,0,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0,alt-rock
2rtGaCAeYtmcIvuZsvgTf6,Radiohead,Kid A,How to Disappear Completely,67,356333,0,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,4.0,alt-rock
5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,In Your Honor,Best of You,76,255626,0,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4.0,alt-rock
4zIJHigfguvdm3O8c9KPeo,The Score,ATLAS,Who I Am,55,215746,0,0.547,0.689,8,-5.207,0,0.0335,0.0113,0.0,0.15,0.647,80.041,4.0,alt-rock
2F0V2ZtysDji16KdnRYnno,Adam Jensen,Street Fight,Street Fight,62,191180,0,0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00676,0.113,0.349,129.04,4.0,alt-rock
7r9kOxiNDnkAg5QKqtyjVk,Lauren Daigle,Look Up Child,Rescue,69,215613,0,0.293,0.237,6,-8.17,1,0.0284,0.78,0.0,0.11,0.108,92.935,4.0,alt-rock
1kKPRIlPOXmaAMlYxY8sSS,Zayde Wølf,Cold-Blooded,Cold-Blooded,54,215232,0,0.445,0.72,8,-6.946,1,0.0502,0.000307,1.61e-05,0.105,0.155,172.14,4.0,alt-rock
5YTUCHSwfwJ4oHFDjFgpEe,Bea Miller,Arcane League of Legends (Soundtrack from the Animated Series),Playground (from the series Arcane League of Legends),64,230525,0,0.514,0.704,8,-6.859,1,0.0298,0.0107,7.15e-05,0.13,0.361,157.4,4.0,alt-rock
1BH3rSiixIJhXe3viUeMAN,Saint Chaos;Sam Tinnesz,Seeing Red,Walk,60,170210,0,0.697,0.883,10,-3.815,0,0.0694,0.0178,0.0,0.481,0.796,121.963,4.0,alt-rock
7cpC2EuFMexgy392K13RZb,Red Hot Chili Peppers,Return of the Dream Canteen,Fake as Fu@k,66,262373,1,0.599,0.777,8,-6.037,0,0.0922,0.0355,0.00301,0.0936,0.401,132.252,4.0,alt-rock
3IyCL4Em1GOpNGDf451Hg1,The Struts,Everybody Wants,Could Have Been Me,71,187653,0,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,4.0,alt-rock
0G1BEi8ByngMCJqcPnDACw,Red Hot Chili Peppers,Return of the Dream Canteen,Eddie,66,341986,0,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4.0,alt-rock
2dbA4sPwu3iK72c0mA6907,Red Hot Chili Peppers,Return of the Dream Canteen,Bella,66,291346,0,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4.0,alt-rock
5kFWp8In0sIpeXPfPuJlYE,Red Hot Chili Peppers,Return of the Dream Canteen,Roulette,64,297105,0,0.689,0.869,1,-6.688,0,0.0511,0.00242,0.00339,0.127,0.84,100.684,4.0,alt-rock
2u1B87jh7hcE0ImLMfHNji,Duman,Darmaduman,Akıbet,44,227873,0,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4.0,alt-rock
0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,Return of the Dream Canteen,In the Snow,60,355397,0,0.701,0.347,8,-11.279,0,0.0298,0.574,0.000107,0.0606,0.443,86.432,4.0,alt-rock
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,1,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4.0,alt-rock
4yffABDkB5A9flvr9vQFck,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Howlin' for You,66,191956,0,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4.0,alt-rock
00B7SBwrjbycLMOgAmeIU8,Red Hot Chili Peppers,Return of the Dream Canteen,Reach Out,66,251588,0,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4.0,alt-rock
2pYaGdqXBrl8MdvuwgtBb7,Skillet,Victorious,Legendary,63,244538,0,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,4.0,alt-rock
5VeTnCn59BLrrk95uNRiBL,Emmanuel Horvilleur;Zoe Gotusso,Amor Loco,Amor Loco,45,226840,0,0.604,0.4,0,-12.514,1,0.243,0.585,0.0,0.136,0.747,88.646,4.0,alt-rock
4E5xVW505akJX0wcKj8Mpd,Megadeth,Rust In Peace (Expanded Edition),Tornado Of Souls - Remastered 2004,68,319266,0,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4.0,alt-rock
5Iuqf7d8G5SAvuKY7MKHbd,Ashes Remain,What I've Become,End of Me,64,170426,0,0.59,0.823,5,-4.606,0,0.0394,0.00191,0.0,0.375,0.572,129.971,4.0,alt-rock
41Q87dXXetURXvHWQb3Yuo,Andrés Calamaro,Salmonalipsis now,Tuyo siempre,45,194173,0,0.579,0.648,4,-6.624,0,0.0533,0.247,8.64e-06,0.211,0.74,68.467,4.0,alt-rock
6sUGVATdMTiXz4dDJV6Y5C,Tan Bionica,Canciones del Huracan + Wonderful Noches,La Ensalada,45,321333,0,0.527,0.833,7,-5.977,1,0.0534,0.000105,0.0,0.138,0.579,122.036,4.0,alt-rock
2cmrWW2lEdV9Cg3kJK0V4h,División Minúscula,Laberintos,Laberintos,46,201240,0,0.166,0.969,9,-5.107,0,0.07,0.00377,0.0,0.15,0.709,215.513,4.0,alt-rock
5n40SAKMk89wdWyhTfWzx4,Gondwana,RAS Portraits,Antonia,45,248213,0,0.763,0.64,0,-8.044,1,0.0411,0.298,0.00244,0.0538,0.94,95.487,4.0,alt-rock
5oybimaSGL9SQIoOnr7BJd,Skank,Multishow Ao Vivo - Skank no Mineirão,Tanto (I Want You) - Ao Vivo,45,228040,0,0.511,0.839,7,-4.406,1,0.0324,0.0295,8.3e-06,0.942,0.533,97.583,4.0,alt-rock
36DsPKPZurixiFVcZ4XONb,Cuca,La Racha,La Balada,45,290666,0,0.671,0.512,8,-9.876,1,0.0334,0.272,0.0,0.102,0.187,95.782,4.0,alt-rock
2RgDiVVZrBDL81IV2AOxPe,Los Fabulosos Cadillacs,Rey Azúcar,Carmela - Remasterizado 2008,45,178426,0,0.695,0.891,0,-5.118,0,0.0501,0.14,0.000351,0.0713,0.841,116.68,4.0,alt-rock
02rL5rMK7s4LQ6BAjNF5iv,Los Fabulosos Cadillacs,Los Fabulosos Cadillacs - Vol. V,Radio Kriminal - Remasterizado 2008,45,278720,0,0.791,0.701,2,-7.843,1,0.0678,0.0226,0.278,0.546,0.251,100.635,4.0,alt-rock
4K8g4J2FoDIXfgi762CKW2,Static-X,Metal Lives!,Looks That Kill,0,251600,0,0.641,0.956,5,-4.006,0,0.0376,0.00037,0.00858,0.16,0.669,136.981,4.0,alt-rock
5Tx2VlERdaXscX7dh0Wteo,Las Pastillas del Abuelo,Versiones,Cerveza,45,240560,0,0.622,0.554,4,-9.906,1,0.026,0.169,0.000665,0.134,0.565,149.95,4.0,alt-rock
7v4Pcy1Qg5M9HtquXttaYT,La Gusana Ciega,Jaibol,"Vivir Así, Es Morir de Amor",45,224000,0,0.566,0.83,8,-5.849,1,0.0491,0.00103,0.00072,0.167,0.73,165.003,4.0,alt-rock
6kvvMuXpc0njRRmx8C27N8,Static-X,Post-Millennial Noise,Cold,0,220400,0,0.457,0.962,0,-3.722,1,0.0495,0.000455,0.00271,0.319,0.721,150.039,4.0,alt-rock
1F9l3qGdQBAh8dp4jKWsqH,Newsboys,Santa's Christmas List,The Christmas Song,0,246954,0,0.222,0.455,2,-7.039,1,0.0341,0.713,0.0,0.148,0.237,75.262,4.0,alt-rock
5ITw1gs95vZpnZlS0JUwkS,Dorothy,Anthems for Witches 2022,Wicked Ones,0,173901,0,0.563,0.647,5,-4.675,1,0.0398,0.0337,0.0,0.359,0.691,96.386,4.0,alt-rock
0zNeZTy7nLEWCRrBgjrBx5,Enjambre,El Segundo Es Felino,Impacto,45,238160,0,0.727,0.706,4,-6.235,1,0.0247,0.067,0.000176,0.133,0.772,108.499,4.0,alt-rock
5eK0UAeymUyyXILUAefcj5,Pescado Rabioso,Lo Mejor de Pescado Rabioso,Me Gusta Ese Tajo,45,145373,0,0.459,0.717,11,-8.16,0,0.0487,0.00159,0.793,0.213,0.673,157.436,3.0,alt-rock
45dK5t0NaS3zBrP4yjfGXz,Fernando Delgadillo,Desde la Isla del Olvido,Noche Sin Luciérnagas,46,255869,0,0.753,0.38,6,-6.811,1,0.0428,0.927,1.58e-06,0.104,0.431,134.874,3.0,alt-rock
3dVsYiHV3ekE8hS17Lmyck,Newsboys,Santa's Christmas List,All I Want For Christmas Is You,0,194306,0,0.559,0.909,0,-6.215,1,0.0713,0.0244,0.0,0.0676,0.594,150.01,4.0,alt-rock
5rsiXpifJ6NLCpdhTgOWU6,The Presidents Of The United States Of America,Pure Frosting,Cleveland Rocks,43,153093,0,0.438,0.816,1,-7.573,1,0.0564,0.0171,0.0,0.382,0.644,148.244,4.0,alt-rock
067myxyF0oOrjlStXYE3gW,Enjambre,Daltónico,Sanguijuela,45,186414,0,0.428,0.945,4,-3.256,1,0.052,0.0097,2.81e-06,0.117,0.456,143.876,4.0,alt-rock
1hsvFo7ECcXn617aFGqSfG,Enjambre,Imperfecto Extraño,En Tu Día,45,192133,0,0.423,0.903,9,-7.135,1,0.0422,0.00101,0.366,0.108,0.746,158.003,4.0,alt-rock
2JT6jOMYwTE9eDMwXqeLZn,La Vela Puerca;Emiliano Brancciari,20 Años: Festejar para Sobrevivir - en Vivo,Zafar - En Vivo,44,277113,0,0.351,0.637,7,-8.241,1,0.0334,0.552,0.0,0.939,0.611,100.968,4.0,alt-rock
506La0sS4cMOKiMRMKlsrG,Las Pastillas del Abuelo,Paradojas,Absolutismos,45,234280,0,0.59,0.868,4,-3.88,0,0.0394,0.037,2.05e-05,0.136,0.498,110.009,4.0,alt-rock
2oNMhDpqWkI3oIjOGmqV0z,Panteon Rococo,Panteón Rococó,La Distancia,45,266746,0,0.653,0.955,10,-3.378,0,0.19,0.0692,0.0,0.0461,0.904,116.17,4.0,alt-rock
3iIQdR4zxBG2pkBU0L9ooA,Estelares,Una Temporada en el Amor,Melancolía,45,250197,0,0.671,0.775,9,-4.861,0,0.0333,0.0326,0.0,0.467,0.671,131.995,4.0,alt-rock
507bYMYfbm6sUS9iEAaeSd,Seether;Amy Lee,Disclaimer II,Broken,70,258333,0,0.448,0.61,3,-2.695,0,0.0342,0.0102,0.000491,0.135,0.214,123.762,4.0,alt-rock
2JuasWPUodaUxf5nwNpciQ,Alice In Chains,Jar Of Flies,Nutshell,71,259200,0,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3.0,alt-rock
0l4DTppOxy7NUaEcwXuOb6,Neon Trees,Habits (Spotify),Animal,66,212306,0,0.482,0.829,5,-5.576,1,0.0437,0.00034,0.0,0.378,0.739,147.99,4.0,alt-rock
2302lUwfZ4S4dVyPOCDFnQ,Marilyn Manson,Smells Like Children,Sweet Dreams (Are Made Of This),70,293293,0,0.392,0.642,8,-5.267,1,0.0326,0.0048,0.486,0.296,0.129,92.698,4.0,alt-rock
6e7HeiJ73JX3VWTWsElnIr,The Score,Stay,In My Bones,55,169121,0,0.579,0.678,3,-7.422,0,0.0289,0.000133,0.00114,0.132,0.453,84.076,4.0,alt-rock
2xVyWv5f31wI37XeYbXjWJ,The Score;XYLØ,Bulletproof,Bulletproof (with XYLØ),53,190106,0,0.548,0.714,2,-6.207,1,0.086,0.0117,0.0,0.132,0.533,77.683,4.0,alt-rock
7piw04hPQZ1OHZ9Fq9JOXR,Three Days Grace,One-X,Time of Dying,66,186373,0,0.306,0.873,0,-3.668,0,0.0567,0.00105,0.0,0.52,0.452,198.387,4.0,alt-rock
4ElNxglBjcrASiGn58t9Jm,for KING & COUNTRY,Burn The Ships,God Only Knows,65,229760,0,0.597,0.417,2,-7.952,1,0.0502,0.395,8.35e-06,0.128,0.263,143.839,4.0,alt-rock
6rSuL1ViLO7Aljn2WD09s4,Skillet,Comatose,Whispers in the Dark,66,204346,0,0.509,0.938,11,-3.883,0,0.0715,0.000644,0.00246,0.14,0.335,94.019,4.0,alt-rock
3LBLmC8gqvt1l43kdpx43w,The Score,Metamorph,Enemies,60,161592,0,0.555,0.832,4,-5.96,0,0.0323,0.00967,2.94e-05,0.132,0.3,155.061,4.0,alt-rock
1oFnf7O5pRtgTt1U6cBxHl,Gece,Gece,22,43,219986,0,0.351,0.794,0,-4.417,1,0.0355,0.0022,2.06e-06,0.0846,0.338,67.469,4.0,alt-rock
5axys0aO71B1dZDfnrxHvy,Red Hot Chili Peppers,Return of the Dream Canteen,Carry Me Home,61,253494,0,0.481,0.715,11,-7.14,1,0.0661,0.023,0.00213,0.181,0.222,131.452,3.0,alt-rock
4cvngM7l4dOwldWzMOEP6c,Red Hot Chili Peppers,Return of the Dream Canteen,La La La La La La La La,61,237489,1,0.426,0.217,9,-15.564,0,0.0401,0.895,9.89e-05,0.0867,0.179,128.22,4.0,alt-rock
3JyvSSU0VnlMUsQckyEVfX,grandson,a modern tragedy vol. 2,Darkside,62,229531,1,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,4.0,alt-rock
2mvffzYUJ9Ld9xhsF5DUjU,Nirvana,Nevermind (Remastered),In Bloom,67,255080,0,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,4.0,alt-rock
4diMr8l7HCK1OdrQM3LAzq,Red Hot Chili Peppers,Return of the Dream Canteen,Afterlife,63,254301,0,0.561,0.866,2,-5.258,0,0.0352,0.00623,0.039,0.0414,0.824,93.104,4.0,alt-rock
1lATXTBJDHwawvT1UfxWu3,TOOL,"10,000 Days",The Pot,69,381946,1,0.469,0.79,7,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,4.0,alt-rock
27L8sESb3KR79asDUBu8nW,Fountains Of Wayne,Welcome Interstate Managers,Stacy's Mom,76,197986,0,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,4.0,alt-rock
1d6zb2JQZt9LpxOwU1E3y4,Red Hot Chili Peppers,Return of the Dream Canteen,Handful,62,240217,0,0.572,0.601,11,-6.879,0,0.0392,0.0123,0.000237,0.101,0.552,142.258,3.0,alt-rock
1TmBaKkDUu0akM9xzSxRia,Red Hot Chili Peppers,Return of the Dream Canteen,Bag of Grins,62,306434,0,0.486,0.812,0,-6.244,1,0.0553,0.0106,0.0116,0.201,0.303,112.648,4.0,alt-rock
2AHctrKhJekyp7wIykP83U,Red Hot Chili Peppers,Return of the Dream Canteen,Shoot Me a Smile,62,222737,0,0.576,0.798,9,-6.691,0,0.0351,0.125,0.134,0.137,0.399,146.8,4.0,alt-rock
0jwIgZRcbW2VjYuCbhKnX5,Ratones Paranoicos,Fieras Lunaticas,La Nave,45,223946,0,0.67,0.896,8,-6.069,0,0.057,0.382,0.0201,0.233,0.787,115.4,4.0,alt-rock
1Ou8VdIw39ATdskqSnAaFo,Zoé,Arrullo De Estrellas,Arrullo De Estrellas,45,252986,0,0.462,0.76,5,-7.009,1,0.0355,0.324,0.235,0.0757,0.405,81.514,4.0,alt-rock
18QN5s8wxFP61qsKPLiBue,Sanctus Real,My God Is Still The Same,My God Is Still The Same,66,205146,0,0.445,0.821,1,-5.146,1,0.136,0.0129,0.0,0.357,0.398,164.154,4.0,alt-rock
0VCpgkuUgYee2tWLVlSf6O,Inhaler,The Greatest Rock Tunes 2022,Totally,0,236146,0,0.618,0.718,1,-7.494,1,0.0262,0.000303,0.00125,0.0863,0.371,97.029,4.0,alt-rock
3AP3yFNoB0mdDh8DEaLCdL,Conociendo Rusia,Conociendo Rusia,La Luna,45,208579,0,0.432,0.456,4,-7.259,1,0.029,0.132,0.000205,0.085,0.231,98.843,3.0,alt-rock
0jdfbvSdaWvxfAlD20TtNc,Yaşlı Amca,Akşamüstü,Sanki Yapamadım,44,213198,0,0.442,0.567,8,-6.346,0,0.0516,0.238,0.000325,0.0852,0.639,138.616,0.0,alt-rock
02bJ6uGeHKfNOhIc9qyA8e,The Black Keys,Dropout Boogie,Wild Child,69,164866,0,0.68,0.639,5,-6.233,0,0.0278,0.017,5.09e-06,0.0398,0.957,106.991,4.0,alt-rock
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Facelift,Man in the Box,75,285200,1,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4.0,alt-rock
56AD3PBYdPepniv4VtsV7s,Yüzyüzeyken Konuşuruz,Evdekilere Selam,Kendi Evimde Deplasmandayım,44,274773,0,0.346,0.717,2,-7.727,0,0.138,0.347,0.0,0.225,0.838,182.498,4.0,alt-rock
6S2UlwxfsDpR5yqKaVASMv,Zoé,Reptilectric,Últimos Días,44,230075,0,0.45,0.92,0,-4.162,1,0.0383,0.00117,0.123,0.128,0.438,145.608,4.0,alt-rock
1lSSSGxlchhDCPzL7LXk4Z,Los Bunkers,Grandes Exitos,Miño,45,244666,0,0.56,0.906,0,-4.808,1,0.0284,0.0648,5.91e-05,0.255,0.839,105.706,4.0,alt-rock
2NXYLpZdCZ6qaqZlaMpDMd,Luis Alberto Spinetta,Mondo Di Cromo,No Te Alejes Tanto De Mí,45,209893,0,0.783,0.292,2,-18.026,1,0.0404,0.164,0.00185,0.153,0.696,120.802,4.0,alt-rock
6GIQckKtzHYA8MHoRWRkcy,Ximena Sariñana,No todo lo puedes dar,Sin Ti No Puede Estar Tan Mal,45,275160,0,0.731,0.58,4,-6.91,0,0.0461,0.15,0.000599,0.189,0.59,108.038,4.0,alt-rock
7zJEM93vCjyjy51XRI9klu,Los Daniels,Se Renta Cuarto para Señoritas,Te Puedes Matar,44,189106,0,0.373,0.862,11,-11.931,1,0.0781,0.0052,1.05e-06,0.145,0.24,90.466,4.0,alt-rock
0x37bUHqB4qJrJSr8iR2pO,Inhaler,Hidden Gems,Cheer Up Baby,0,233906,0,0.462,0.914,8,-6.382,1,0.0416,0.00124,0.000125,0.0978,0.326,142.978,4.0,alt-rock
5BLXWjtErKV3De7MOtomI6,Marilina Bertoldi,Mojigata,Es Poderoso,44,139389,0,0.562,0.784,2,-7.147,1,0.0971,0.177,9.92e-05,0.0793,0.805,158.113,4.0,alt-rock
0Ki1LxOG8z8ywTCcUT3ugq,Los Caligaris,Transpirando Alegría,Tyson,45,196207,0,0.526,0.884,5,-3.359,1,0.0757,0.0469,0.0,0.315,0.657,156.021,4.0,alt-rock
